original_word	lemmatized_word
certainly	certainly
certificate	certificate
certificates	certificate
ces	ce
cesspool	cesspool
cest	cest
cf	cf
chachalaca	chachalaca
chafes	chafe
chaff	chaff
chaffinch	chaffinch
chain	chain
chained	chained
chaining	chaining
chains	chain
chainsaw	chainsaw
chair	chair
chairman	chairman
chairmen	chairman
chairperson	chairperson
chairs	chair
chalet	chalet
chalets	chalet
challenge	challenge
challenging	challenging
chamber	chamber
chambers	chamber
champaign	champaign
champion	champion
champs	champ
chance	chance
chandlers	chandler
chang	chang
change	change
changed	changed
changer	changer
changes	change
changing	changing
channel	channel
chanting	chanting
chaos	chaos
chap	chap
chapatti	chapatti
chapattis	chapatti
chapel	chapel
chaps	chap
chapter	chapter
character	character
characterised	characterised
characters	character
charcoal	charcoal
charge	charge
charged	charged
charger	charger
charing	charing
charitable	charitable
charitably	charitably
charity	charity
charles	charles
charm	charm
charms	charm
charter	charter
chase	chase
chased	chased
chases	chase
chasing	chasing
chat	chat
chats	chat
chatted	chatted
chatter	chatter
chatterbox	chatterbox
chattering	chattering
chatting	chatting
cheap	cheap
cheaper	cheaper
cheat	cheat
cheated	cheated
cheating	cheating
check	check
checked	checked
checking	checking
checkpoint	checkpoint
cheek	cheek
cheeks	cheek
cheeky	cheeky
cheered	cheered
cheerful	cheerful
cheerfully	cheerfully
cheese	cheese
chef	chef
chemicals	chemical
chemist	chemist
cheque	cheque
cheques	cheque
cherish	cherish
cherished	cherished
cherries	cherry
cherry	cherry
chest	chest
chestnut	chestnut
chestnuts	chestnut
chests	chest
chew	chew
chewed	chewed
chewing	chewing
chews	chew
chi	chi
chicha	chicha
chick	chick
chicken	chicken
chickens	chicken
chicks	chick
chico	chico
chicos	chico
chide	chide
chided	chided
chief	chief
chiefly	chiefly
chiefs	chief
child	child
childhood	childhood
childishness	childishness
childless	childless
children	child
childs	child
chile	chile
chili	chili
chill	chill
chilli	chilli
chilly	chilly
chimney	chimney
chimpanzee	chimpanzee
chin	chin
china	china
chinese	chinese
chip	chip
chipmunks	chipmunk
chips	chip
chisel	chisel
chit	chit
chocolate	chocolate
choice	choice
choices	choice
choir	choir
choirmaster	choirmaster
chokecherries	chokecherry
choked	choked
cholera	cholera
choose	choose
choosing	choosing
chop	chop
chopped	chopped
chopping	chopping
chops	chop
chores	chore
chortling	chortling
chorus	chorus
chose	chose
chosen	chosen
christ	christ
christian	christian
christianity	christianity
christianized	christianized
christians	christian
christmas	christmas
christmass	christmas
chuck	chuck
chucked	chucked
chum	chum
chums	chum
chunk	chunk
church	church
churches	church
churn	churn
churned	churned
churning	churning
chutney	chutney
cicadas	cicada
cigar	cigar
cigarette	cigarette
cigarettes	cigarette
cigars	cigar
cinder	cinder
cinders	cinder
cinema	cinema
circle	circle
circled	circled
circles	circle
circling	circling
circular	circular
circulating	circulating
circumcision	circumcision
circumstance	circumstance
circumstances	circumstance
citation	citation
cite	cite
cities	city
citizen	citizen
citizens	citizen
citrus	citrus
city	city
civil	civil
civilised	civilised
civilization	civilization
civilized	civilized
clack	clack
claim	claim
claimed	claimed
clam	clam
clamped	clamped
clan	clan
clans	clan
clap	clap
clapped	clapped
clappers	clapper
clapping	clapping
claps	clap
clarify	clarify
clarions	clarion
claro	claro
clash	clash
class	class
classes	class
classificatory	classificatory
classmates	classmate
classroom	classroom
classrooms	classroom
clattered	clattered
claw	claw
claws	claw
clay	clay
clayey	clayey
clean	clean
cleaned	cleaned
cleaner	cleaner
cleaning	cleaning
cleanliness	cleanliness
cleanly	cleanly
cleanness	cleanness
cleans	clean
cleanse	cleanse
cleansed	cleansed
cleansing	cleansing
clear	clear
cleared	cleared
clearer	clearer
clearing	clearing
clearly	clearly
clears	clear
cleaved	cleaved
clergyman	clergyman
clergymen	clergyman
clerk	clerk
clever	clever
cleverer	cleverer
cleverly	cleverly
cleverness	cleverness
clew	clew
client	client
clientele	clientele
cliff	cliff
cliffs	cliff
climate	climate
climb	climb
climbed	climbed
climber	climber
climbes	climbes
climbing	climbing
climbs	climb
clinging	clinging
clings	cling
clinic	clinic
clock	clock
clocks	clock
clockwise	clockwise
clod	clod
close	close
closed	closed
closely	closely
closeness	closeness
closer	closer
closes	close
closest	closest
closing	closing
clot	clot
cloth	cloth
clothe	clothe
clothed	clothed
clothes	clothes
clothesline	clothesline
clothing	clothing
cloths	cloth
clots	clot
clotting	clotting
cloud	cloud
cloudberries	cloudberry
cloudless	cloudless
clouds	cloud
cloudy	cloudy
cloves	clove
club	club
clubbed	clubbed
clubs	club
clue	clue
clung	clung
cluster	cluster
clustered	clustered
clusters	cluster
co	co
coal	coal
coaled	coaled
coals	coal
coarse	coarse
coast	coast
coastal	coastal
coat	coat
coati	coati
coatis	coati
coats	coat
coaxing	coaxing
cob	cob
cobbled	cobbled
cobra	cobra
cobs	cob
cobweb	cobweb
coca	coca
cock	cock
cockatoo	cockatoo
cockerel	cockerel
cockneys	cockney
cockroaches	cockroach
cocks	cock
cocoa	cocoa
coconut	coconut
coconuts	coconut
coddle	coddle
coddled	coddled
coddling	coddling
code	code
coercion	coercion
coffee	coffee
coffin	coffin
coffins	coffin
cog	cog
coges	coges
coil	coil
coiled	coiled
coiling	coiling
coils	coil
coin	coin
coincided	coincided
coincidence	coincidence
coins	coin
cola	cola
colas	cola
cold	cold
colder	colder
colds	cold
cole	cole
collapse	collapse
collapsed	collapsed
collapses	collapse
collar	collar
colleague	colleague
colleagues	colleague
collect	collect
collected	collected
collecting	collecting
collections	collection
collective	collective
collectively	collectively
collectives	collective
collector	collector
collectors	collector
collects	collect
college	college
colleges	college
collided	collided
collides	collides
colloquially	colloquially
colon	colon
colonial	colonial
colonist	colonist
colonization	colonization
colonized	colonized
colonizers	colonizer
colony	colony
color	color
colorado	colorado
colored	colored
colorful	colorful
colors	color
colostrum	colostrum
colour	colour
coloured	coloured
colourful	colourful
colouring	colouring
colours	colour
colt	colt
column	column
coma	coma
comas	coma
comb	comb
combatant	combatant
combed	combed
combination	combination
combs	comb
come	come
comer	comer
comers	comer
comes	come
comestible	comestible
comestibles	comestible
comfort	comfort
comfortable	comfortable
comforts	comfort
comical	comical
coming	coming
comings	coming
command	command
commandant	commandant
commanded	commanded
commandeered	commandeered
commander	commander
commanders	commander
commandment	commandment
commands	command
commemoration	commemoration
commencement	commencement
comment	comment
commerce	commerce
commercial	commercial
commissariat	commissariat
commission	commission
commissioners	commissioner
commissions	commission
commit	commit
commited	commited
committed	committed
committee	committee
committees	committee
committing	committing
common	common
commonly	commonly
commotion	commotion
communal	communal
communicate	communicate
communicated	communicated
communicating	communicating
communication	communication
communist	communist
communists	communist
communities	community
community	community
companies	company
companion	companion
companions	companion
company	company
compare	compare
compared	compared
comparison	comparison
compensate	compensate
compensation	compensation
compete	compete
competed	competed
competent	competent
competing	competing
competition	competition
competitions	competition
competitors	competitor
complain	complain
complained	complained
complaining	complaining
complains	complains
complaint	complaint
complaints	complaint
complete	complete
completed	completed
completely	completely
completing	completing
completion	completion
complied	complied
compliment	compliment
composed	composed
composer	composer
compositions	composition
compound	compound
compress	compress
compressed	compressed
compression	compression
compulsory	compulsory
computer	computer
comrade	comrade
comrades	comrade
con	con
conakry	conakry
concealed	concealed
conceived	conceived
concentrated	concentrated
concentrating	concentrating
concentration	concentration
concern	concern
concerned	concerned
concerning	concerning
concerns	concern
concert	concert
concertina	concertina
concession	concession
conch	conch
conciliation	conciliation
concise	concise
concluded	concluded
concludes	concludes
conclusion	conclusion
concrete	concrete
condemn	condemn
condiment	condiment
condiments	condiment
condition	condition
conditions	condition
condor	condor
conduct	conduct
conducted	conducted
conductor	conductor
cone	cone
cones	cone
conference	conference
conferences	conference
confess	confess
confessed	confessed
confident	confident
confidential	confidential
confidentially	confidentially
confidently	confidently
configuration	configuration
confine	confine
confined	confined
confirm	confirm
confirmation	confirmation
conflict	conflict
confluence	confluence
confluences	confluence
confounded	confounded
confront	confront
confrontation	confrontation
confuse	confuse
confused	confused
confuses	confuses
confusing	confusing
confusion	confusion
congestion	congestion
congratulations	congratulation
congregation	congregation
congregations	congregation
conical	conical
conjunction	conjunction
conjuring	conjuring
connected	connected
connecting	connecting
connection	connection
conquer	conquer
cons	con
conscience	conscience
conscientious	conscientious
consciousness	consciousness
consecutive	consecutive
consent	consent
consented	consented
consequence	consequence
consequences	consequence
consequently	consequently
conservative	conservative
consider	consider
consideration	consideration
considered	considered
considering	considering
considers	considers
consisted	consisted
consistently	consistently
consists	consists
constant	constant
constantly	constantly
constitution	constitution
constrained	constrained
constructed	constructed
construction	construction
constructions	construction
consultant	consultant
consultants	consultant
consultation	consultation
consulted	consulted
consumable	consumable
consume	consume
consumed	consumed
consumes	consumes
consuming	consuming
consummate	consummate
consumption	consumption
contact	contact
contacts	contact
contain	contain
container	container
containers	container
containing	containing
contains	contains
contaminated	contaminated
content	content
contented	contented
contentment	contentment
contents	content
contest	contest
contested	contested
contesting	contesting
contests	contest
continent	continent
continually	continually
continuation	continuation
continue	continue
continued	continued
continues	continues
continuing	continuing
continuous	continuous
continuously	continuously
contra	contra
contract	contract
contracted	contracted
contrary	contrary
contrast	contrast
contribute	contribute
contribution	contribution
contrive	contrive
control	control
controlled	controlled
controls	control
convened	convened
convent	convent
convention	convention
conventionally	conventionally
conversation	conversation
conversations	conversation
converse	converse
conversing	conversing
conversion	conversion
convert	convert
converted	converted
convey	convey
conveyed	conveyed
convicted	convicted
convince	convince
convinced	convinced
convulsing	convulsing
convulsion	convulsion
cooed	cooed
cook	cook
cooked	cooked
cooker	cooker
cooking	cooking
cooks	cook
cool	cool
cooled	cooled
cooler	cooler
cooling	cooling
cools	cool
coop	coop
cooper	cooper
cooperating	cooperating
cooperation	cooperation
cooperative	cooperative
copal	copal
cope	cope
copeck	copeck
copecks	copeck
copies	copy
coping	coping
copper	copper
coppers	copper
copra	copra
cops	cop
copulate	copulate
copulated	copulated
copy	copy
copying	copying
coquettishly	coquettishly
coral	coral
cord	cord
cords	cord
cordyline	cordyline
coriander	coriander
cork	cork
corm	corm
corn	corn
corner	corner
corners	corner
cornfield	cornfield
corns	corn
cornstalks	cornstalk
corona	corona
corporation	corporation
corpse	corpse
corpses	corps
corral	corral
correct	correct
corrected	corrected
correction	correction
corrections	correction
correctly	correctly
corrects	corrects
corregidor	corregidor
corregidors	corregidor
correspondence	correspondence
corridor	corridor
corrie	corrie
corruption	corruption
cos	co
cosmetics	cosmetic
cossacks	cossack
cost	cost
costa	costa
costs	cost
costume	costume
costumes	costume
cot	cot
cots	cot
cottage	cottage
cottages	cottage
cotton	cotton
cough	cough
coughed	coughed
coughing	coughing
coughs	cough
council	council
councilmen	councilman
counsel	counsel
counseling	counseling
counsellor	counsellor
count	count
counted	counted
counter	counter
counterbalanced	counterbalanced
counterespionage	counterespionage
counting	counting
countries	country
country	country
countryman	countryman
countrymen	countryman
countryside	countryside
counts	count
county	county
coupe	coupe
coupes	coupe
couple	couple
coupled	coupled
couples	couple
courage	courage
courageous	courageous
course	course
courses	course
court	court
courthouse	courthouse
courtyard	courtyard
cousin	cousin
cousins	cousin
couth	couth
cove	cove
cover	cover
covered	covered
covering	covering
coverings	covering
covers	cover
coveted	coveted
covetousness	covetousness
cow	cow
coward	coward
cowards	coward
cowberries	cowberry
cowboy	cowboy
cowboys	cowboy
cowes	cowes
cows	cow
cowshed	cowshed
coyote	coyote
cr	cr
crab	crab
crabs	crab
crack	crack
cracked	cracked
cracking	cracking
crackle	crackle
crackling	crackling
cracks	crack
cradle	cradle
cradles	cradle
craft	craft
craftsman	craftsman
craftsmen	craftsman
cramp	cramp
cranberries	cranberry
cranberry	cranberry
crane	crane
craned	craned
cranes	crane
craning	craning
crap	crap
crashed	crashed
crashes	crash
crashing	crashing
craving	craving
crawl	crawl
crawled	crawled
crawling	crawling
crawls	crawl
crazy	crazy
creaking	creaking
cream	cream
creased	creased
create	create
created	created
creates	creates
creation	creation
creator	creator
creature	creature
creatures	creature
credit	credit
cree	cree
creed	creed
creek	creek
creeks	creek
creep	creep
creeped	creeped
creeper	creeper
creepers	creeper
creeping	creeping
creeps	creep
cremated	cremated
cremation	cremation
creped	creped
crept	crept
crest	crest
crew	crew
crews	crew
crib	crib
cricked	cricked
cricket	cricket
cried	cried
crier	crier
cries	cry
crime	crime
crimea	crimea
criminals	criminal
crippled	crippled
crisp	crisp
crisps	crisp
crispy	crispy
critical	critical
criticise	criticise
criticising	criticising
criticizing	criticizing
critter	critter
cro	cro
crockery	crockery
crocodile	crocodile
crocodiles	crocodile
crook	crook
crooked	crooked
crop	crop
cropped	cropped
crops	crop
cross	cross
crossbar	crossbar
crossbeam	crossbeam
crossbeams	crossbeam
crossed	crossed
crosses	cross
crossing	crossing
crossroad	crossroad
crossroads	crossroad
crosstalk	crosstalk
crosswise	crosswise
crotch	crotch
crouch	crouch
crouched	crouched
crouches	crouch
crouching	crouching
croup	croup
crow	crow
crowbar	crowbar
crowd	crowd
crowded	crowded
crowed	crowed
crowing	crowing
crown	crown
crowned	crowned
crowning	crowning
crowns	crown
crows	crow
crs	cr
crucial	crucial
crucified	crucified
cruel	cruel
crumbs	crumb
crunch	crunch
crunches	crunch
crunching	crunching
crush	crush
crushed	crushed
crushing	crushing
crust	crust
crustaceans	crustacean
crutch	crutch
crutches	crutch
cry	cry
cryed	cryed
crying	cry
crypt	crypt
crys	cry
cu	cu
cub	cub
cubs	cub
cuckoo	cuckoo
cucumber	cucumber
cucumbers	cucumber
cud	cud
cudgel	cudgel
cue	cue
cuff	cuff
cultivate	cultivate
cultivated	cultivated
cultivates	cultivates
cultivating	cultivating
cultivation	cultivation
cultivations	cultivation
cultivator	cultivator
cultivators	cultivator
cultural	cultural
culture	culture
cultures	culture
cumbersome	cumbersome
cunning	cunning
cup	cup
cupboard	cupboard
cups	cup
curandera	curandera
curandero	curandero
curanderos	curandero
curassow	curassow
curate	curate
curators	curator
curd	curd
curdling	curdling
cure	cure
cured	cured
cures	cure
curfew	curfew
curing	curing
curious	curious
curled	curled
currant	currant
currants	currant
current	current
currently	currently
curry	curry
curse	curse
cursed	cursed
curses	curse
cursing	cursing
curtain	curtain
curtains	curtain
curve	curve
curved	curved
curves	curve
cuscus	cuscus
cushion	cushion
custom	custom
customarily	customarily
customary	customary
customers	customer
customised	customised
customs	custom
cut	cut
cute	cute
cuts	cut
cutters	cutter
cutting	cutting
